"","user_id","age","gender","country","age_clean","age_numeric","age_group","emotional_intensity","emotional_sd","emotional_min","emotional_max","num_reviews","avg_rating_given","avg_sentiment","total_helpful_votes","first_review_year","last_review_year","satisfaction","satisfaction_sd","satisfaction_min","satisfaction_max","num_ratings","num_movies_watched","avg_watch_duration","avg_completion","pct_high_completion","first_watch_year","last_watch_year","mobile_ratio","desktop_ratio","tablet_ratio","tv_ratio","preferred_genre"
"103","user_01987",40,"Female","USA","40",40,"36-50",3.23466666666667,NA,3.23466666666667,3.23466666666667,3,3.66666666666667,0.558666666666667,6,2024,2025,4,NA,4,4,3,3,52.6666666666667,27.3666666666667,0,2024,2025,0.333333333333333,0.333333333333333,0,0.333333333333333,"Adventure"
"104","user_02033",34,"Female","USA","34",34,"26-35",2.75733333333333,NA,2.75733333333333,2.75733333333333,3,3.33333333333333,0.439333333333333,4,2024,2025,2.75,NA,2.75,2.75,4,4,80.8666666666667,85,50,2024,2025,0,0,0.75,0,"Comedy"
"105","user_02052",35,"Other/Not Specified","Canada","35",35,"26-35",3.412,NA,3.412,3.412,6,3.5,0.603,24,2024,2025,3.28571428571429,NA,3.28571428571429,3.28571428571429,7,7,33.1333333333333,46.3857142857143,14.2857142857143,2024,2025,0.142857142857143,0,0.285714285714286,0.142857142857143,"Comedy"
"106","user_02055",33,"Female","USA","33",33,"26-35",2.34266666666667,NA,2.34266666666667,2.34266666666667,3,2.33333333333333,0.335666666666667,10,2024,2025,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,36.1666666666667,51.3333333333333,33.3333333333333,2024,2025,0,0.333333333333333,0,0.666666666666667,"Action"
"107","user_02071",61,"Male","USA","61",61,"50+",3.358,NA,3.358,3.358,4,4,0.5895,4,2024,2025,3.2,NA,3.2,3.2,5,4,94.825,61.175,0,2024,2025,0.4,0,0.4,0,"War"
"108","user_02091",19,"Female","USA","19",19,"19-25",2.6,NA,2.6,2.6,3,2.33333333333333,0.4,12,2025,2025,2.33333333333333,NA,2.33333333333333,2.33333333333333,3,3,53.5,37.8333333333333,33.3333333333333,2024,2025,0,0.333333333333333,0.666666666666667,0,"Horror"
"109","user_02122",60,"Female","Canada","60",60,"50+",3.684,NA,3.684,3.684,4,3.25,0.671,13,2024,2025,3,NA,3,3,4,4,36.725,51.9333333333333,0,2024,2025,0.25,0,0,0.5,"Crime"
"110","user_02124",48,"Other/Not Specified","USA","48",48,"36-50",3.78666666666667,NA,3.78666666666667,3.78666666666667,3,3.66666666666667,0.696666666666667,11,2025,2025,2.66666666666667,NA,2.66666666666667,2.66666666666667,3,3,52.85,48.65,50,2024,2025,0,0,0.333333333333333,0.333333333333333,"Action"
"111","user_02171",33,"Male","USA","33",33,"26-35",3.10133333333333,NA,3.10133333333333,3.10133333333333,3,3,0.525333333333333,13,2024,2025,2.5,NA,2.5,2.5,6,6,37.475,60.9333333333333,16.6666666666667,2024,2025,0,0.5,0.166666666666667,0.166666666666667,"Action"
"112","user_02212",22,"Male","USA","22",22,"19-25",2.68933333333333,NA,2.68933333333333,2.68933333333333,3,2.66666666666667,0.422333333333333,3,2024,2024,5,NA,5,5,3,3,81.1,47.1333333333333,33.3333333333333,2024,2025,0,0.333333333333333,0.666666666666667,0,"History"
"113","user_02228",26,"Male","USA","26",26,"26-35",2.686,NA,2.686,2.686,4,2.25,0.4215,13,2024,2025,2.66666666666667,NA,2.66666666666667,2.66666666666667,3,3,92.5333333333333,52.2666666666667,0,2024,2025,0,0.666666666666667,0.333333333333333,0,"Biography"
"114","user_02289",25,"Other/Not Specified","USA","25",25,"19-25",3.51866666666667,NA,3.51866666666667,3.51866666666667,3,3.33333333333333,0.629666666666667,3,2024,2024,3,NA,3,3,3,3,45.2,56.7666666666667,0,2024,2025,0.333333333333333,0,0,0.333333333333333,"Action"
"115","user_02328",25,"Other/Not Specified","Canada","25",25,"19-25",4.032,NA,4.032,4.032,3,4.33333333333333,0.758,9,2024,2025,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,32.7666666666667,33.5333333333333,0,2024,2025,0.333333333333333,0.333333333333333,0,0,"Thriller"
"116","user_02366",47,"Female","USA","47",47,"36-50",2.74666666666667,NA,2.74666666666667,2.74666666666667,3,2.66666666666667,0.436666666666667,7,2024,2024,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,20.15,46.1333333333333,0,2025,2025,0.333333333333333,0,0.333333333333333,0.333333333333333,"Sport"
"117","user_02370",29,"Female","USA","29",29,"26-35",3.77333333333333,NA,3.77333333333333,3.77333333333333,3,4.33333333333333,0.693333333333333,5,2024,2025,3.2,NA,3.2,3.2,5,5,35.32,49.375,25,2024,2025,0.6,0,0.4,0,"Action"
"118","user_02375",48,"Male","USA","48",48,"36-50",3.4928,NA,3.4928,3.4928,5,3.6,0.6232,10,2024,2025,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,2,59.5,2.9,0,2025,2025,0.333333333333333,0.666666666666667,0,0,"Fantasy"
"119","user_02422",36,"Female","USA","36",36,"36-50",2.64666666666667,NA,2.64666666666667,2.64666666666667,3,2.33333333333333,0.411666666666667,11,2025,2025,3.25,NA,3.25,3.25,4,4,51.15,20.9,0,2024,2025,0.25,0.25,0.25,0.25,"Drama"
"120","user_02427",29,"Male","USA","29",29,"26-35",3.11866666666667,NA,3.11866666666667,3.11866666666667,3,3.33333333333333,0.529666666666667,9,2024,2025,2.66666666666667,NA,2.66666666666667,2.66666666666667,3,2,50.3666666666667,51.3,33.3333333333333,2024,2024,0,0,0,0,"Romance"
"121","user_02433",30,"Male","USA","30",30,"26-35",3.838,NA,3.838,3.838,4,4,0.7095,9,2024,2025,1.66666666666667,NA,1.66666666666667,1.66666666666667,3,3,104.6,38.6666666666667,0,2024,2025,0.333333333333333,0.333333333333333,0.333333333333333,0,"Drama"
"122","user_02476",39,"Female","Canada","39",39,"36-50",3.44133333333333,NA,3.44133333333333,3.44133333333333,3,3.66666666666667,0.610333333333333,8,2024,2025,3,NA,3,3,3,3,44.2333333333333,52.4,0,2024,2025,0.333333333333333,0.666666666666667,0,0,"Animation"
"123","user_02482",35,"Male","USA","35",35,"26-35",2.722,NA,2.722,2.722,6,2.5,0.4305,15,2024,2025,4,NA,4,4,3,3,68.5,46.8333333333333,0,2025,2025,0,0,0.333333333333333,0.333333333333333,"Comedy"
"124","user_02497",33,"Female","USA","33",33,"26-35",2.689,NA,2.689,2.689,4,2.75,0.42225,14,2024,2025,3,NA,3,3,4,4,46,31.75,0,2024,2024,0,0.25,0.75,0,"Action"
"125","user_02526",42,"Female","USA","42",42,"36-50",3.12933333333333,NA,3.12933333333333,3.12933333333333,3,3.33333333333333,0.532333333333333,9,2024,2025,4,NA,4,4,3,3,84.3333333333333,58.1333333333333,0,2024,2025,0.333333333333333,0,0.666666666666667,0,"Romance"
"126","user_02557",49,"Female","Canada","49",49,"36-50",4.37733333333333,NA,4.37733333333333,4.37733333333333,3,5,0.844333333333333,7,2024,2025,3.25,NA,3.25,3.25,4,3,48.975,36.55,0,2024,2025,0.5,0.5,0,0,"Action"
"127","user_02569",27,"Other/Not Specified","Canada","27",27,"26-35",3.912,NA,3.912,3.912,3,4,0.728,10,2024,2025,2.5,NA,2.5,2.5,4,4,53.2,63.075,0,2024,2025,0.25,0,0.25,0.25,"War"
"128","user_02571",47,"Other/Not Specified","USA","47",47,"36-50",3.522,NA,3.522,3.522,4,3.5,0.6305,16,2024,2025,3.5,NA,3.5,3.5,4,4,38.2,51.6,50,2024,2025,0.25,0.25,0,0.25,"History"
"129","user_02573",45,"Male","USA","45",45,"36-50",3.95866666666667,NA,3.95866666666667,3.95866666666667,3,4,0.739666666666667,6,2025,2025,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,26.8,41.3666666666667,0,2025,2025,0,0,0.333333333333333,0,"Biography"
"130","user_02587",14,"Male","Canada","14",14,"13-18",3.47333333333333,NA,3.47333333333333,3.47333333333333,3,3.33333333333333,0.618333333333333,4,2025,2025,3,NA,3,3,3,3,65.6,41.3666666666667,0,2024,2025,0,0,0.666666666666667,0.333333333333333,"Animation"
"131","user_02605",43,"Female","USA","43",43,"36-50",3.40533333333333,NA,3.40533333333333,3.40533333333333,3,3.66666666666667,0.601333333333333,3,2024,2025,2.66666666666667,NA,2.66666666666667,2.66666666666667,3,3,86.3,24.6333333333333,0,2024,2025,0,0,0,0,"Comedy"
"132","user_02629",40,"Male","USA","40",40,"36-50",4.17333333333333,NA,4.17333333333333,4.17333333333333,3,4.33333333333333,0.793333333333333,15,2024,2025,2,NA,2,2,3,3,52.8333333333333,85,0,2024,2024,0,0.666666666666667,0,0.333333333333333,"Action"
"133","user_02659",57,"Male","Canada","57",57,"50+",4.504,NA,4.504,4.504,3,4.66666666666667,0.876,9,2024,2025,4,NA,4,4,4,4,65.95,33.3333333333333,0,2024,2025,0.25,0.25,0,0.25,"Horror"
"134","user_02677",15,"Male","Canada","15",15,"13-18",4.324,NA,4.324,4.324,3,4.66666666666667,0.831,11,2024,2025,1.66666666666667,NA,1.66666666666667,1.66666666666667,3,3,20.3,33.2666666666667,0,2024,2025,0,0.333333333333333,0,0.666666666666667,"Drama"
"135","user_02690",53,"Other/Not Specified","Canada","53",53,"50+",3.09733333333333,NA,3.09733333333333,3.09733333333333,3,3,0.524333333333333,7,2024,2025,3.4,NA,3.4,3.4,5,4,70.875,32.4,0,2024,2025,0.2,0.4,0,0,"Comedy"
"136","user_02714",28,"Male","USA","28",28,"26-35",3.927,NA,3.927,3.927,4,3.75,0.73175,14,2024,2025,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,48.4,44.0666666666667,0,2024,2025,0,0.666666666666667,0.333333333333333,0,"Drama"
"137","user_02744",27,"Male","USA","27",27,"26-35",2.89466666666667,NA,2.89466666666667,2.89466666666667,3,2.66666666666667,0.473666666666667,6,2024,2025,3,NA,3,3,5,5,69.32,55.98,40,2024,2025,0,0.4,0.4,0,"Adventure"
"138","user_02795",37,"Female","USA","37",37,"36-50",3.532,NA,3.532,3.532,3,3.66666666666667,0.633,6,2025,2025,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,261.133333333333,49,0,2025,2025,0,0.333333333333333,0,0.666666666666667,"Family"
"139","user_02796",45,"Female","USA","45",45,"36-50",4.109,NA,4.109,4.109,4,4.25,0.77725,10,2024,2025,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,3,41.0666666666667,52.1333333333333,33.3333333333333,2024,2025,0,0,0.666666666666667,0,"Documentary"
"140","user_02810",46,"Female","USA","46",46,"36-50",3.662,NA,3.662,3.662,6,3.5,0.6655,18,2024,2025,2.66666666666667,NA,2.66666666666667,2.66666666666667,3,3,14.05,25.0333333333333,0,2024,2025,0.333333333333333,0.333333333333333,0,0.333333333333333,"Adventure"
"141","user_02813",39,"Female","USA","39",39,"36-50",4.62666666666667,NA,4.62666666666667,4.62666666666667,3,4.66666666666667,0.906666666666667,8,2024,2024,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,3,28.9333333333333,41.6,0,2024,2024,0.333333333333333,0,0.333333333333333,0.333333333333333,"Mystery"
"142","user_02822",44,"Male","USA","44",44,"36-50",4.096,NA,4.096,4.096,4,4,0.774,14,2024,2025,3,NA,3,3,3,1,20.3,NA,NA,2025,2025,0,1,0,0,"Biography"
"143","user_02858",29,"Male","Canada","29",29,"26-35",2.608,NA,2.608,2.608,3,3,0.402,12,2024,2025,2,NA,2,2,4,4,35.825,62.2,50,2024,2025,0.25,0.5,0,0,"Adventure"
"144","user_02902",31,"Female","USA","31",31,"26-35",3.57866666666667,NA,3.57866666666667,3.57866666666667,3,4,0.644666666666667,9,2024,2025,2,NA,2,2,3,3,94.1666666666667,53.7666666666667,33.3333333333333,2024,2025,0,0.333333333333333,0.333333333333333,0.333333333333333,"Action"
"145","user_02935",39,"Female","Canada","39",39,"36-50",3.0272,NA,3.0272,3.0272,5,3.2,0.5068,8,2024,2025,3.33333333333333,NA,3.33333333333333,3.33333333333333,6,5,72.05,42.6166666666667,16.6666666666667,2024,2025,0.5,0,0,0.333333333333333,"Sci-Fi"
"146","user_02960",42,"Female","USA","42",42,"36-50",3.176,NA,3.176,3.176,3,3,0.544,7,2024,2025,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,3,20.5,37,0,2024,2025,0,0,1,0,"Music"
"147","user_02978",31,"Other/Not Specified","USA","31",31,"26-35",3.97066666666667,NA,3.97066666666667,3.97066666666667,3,4,0.742666666666667,7,2024,2025,4.2,NA,4.2,4.2,5,5,82.45,36.05,0,2024,2025,0.2,0.4,0,0.4,"Western"
"148","user_02985",36,"Male","USA","36",36,"36-50",3.52666666666667,NA,3.52666666666667,3.52666666666667,3,4,0.631666666666667,6,2024,2025,3,NA,3,3,4,4,137.1,60.775,0,2025,2025,0,0.5,0,0.25,"Comedy"
"149","user_03016",48,"Male","USA","48",48,"36-50",2.53333333333333,NA,2.53333333333333,2.53333333333333,3,2.33333333333333,0.383333333333333,9,2024,2025,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,2,39.4,63.9666666666667,66.6666666666667,2024,2024,0,0,0,0.666666666666667,"Documentary"
"150","user_03067",24,"Female","USA","24",24,"19-25",3.385,NA,3.385,3.385,4,3.5,0.59625,4,2024,2025,3,NA,3,3,3,3,141.166666666667,28.6333333333333,0,2024,2024,0,0.666666666666667,0,0.333333333333333,"Animation"
"151","user_03101",14,"Female","USA","14",14,"13-18",3.76666666666667,NA,3.76666666666667,3.76666666666667,3,3.33333333333333,0.691666666666667,11,2024,2025,3.75,NA,3.75,3.75,4,4,60.7,47.0333333333333,33.3333333333333,2024,2025,0,0.25,0.5,0,"Adventure"
"152","user_03114",48,"Other/Not Specified","USA","48",48,"36-50",3.58133333333333,NA,3.58133333333333,3.58133333333333,3,4,0.645333333333333,9,2024,2025,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,27.4,83.4666666666667,33.3333333333333,2024,2025,0,0.666666666666667,0,0,"Adventure"
"153","user_03136",44,"Other/Not Specified","Canada","44",44,"36-50",2.79733333333333,NA,2.79733333333333,2.79733333333333,3,3,0.449333333333333,8,2024,2024,2.66666666666667,NA,2.66666666666667,2.66666666666667,3,3,49.4333333333333,53.9666666666667,0,2025,2025,0,0,0.333333333333333,0,"Biography"
"154","user_03143",28,"Female","USA","28",28,"26-35",4.036,NA,4.036,4.036,3,4.33333333333333,0.759,12,2024,2024,3.25,NA,3.25,3.25,4,4,43.6,6.725,0,2024,2025,0.25,0,0.75,0,"History"
"155","user_03154",36,"Female","Canada","36",36,"36-50",4.1304,NA,4.1304,4.1304,5,3.8,0.7826,15,2024,2025,2.6,NA,2.6,2.6,5,4,34.76,63.92,40,2024,2025,0,0.2,0.4,0.4,"Sci-Fi"
"156","user_03170",33,"Other/Not Specified","USA","33",33,"26-35",4.09066666666667,NA,4.09066666666667,4.09066666666667,3,4,0.772666666666667,9,2024,2025,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,118.9,35.6,0,2024,2024,0,0,0.333333333333333,0.333333333333333,"Biography"
"157","user_03177",49,"Male","Canada","49",49,"36-50",3.17733333333333,NA,3.17733333333333,3.17733333333333,3,3.33333333333333,0.544333333333333,12,2024,2025,3.75,NA,3.75,3.75,8,8,40.7142857142857,44.225,12.5,2024,2025,0,0.25,0.5,0.125,"Adventure"
"158","user_03208",32,"Other/Not Specified","Canada","32",32,"26-35",3.69466666666667,NA,3.69466666666667,3.69466666666667,3,4.33333333333333,0.673666666666667,2,2024,2025,2.66666666666667,NA,2.66666666666667,2.66666666666667,3,3,28.6,24.1,0,2025,2025,0,0,0.666666666666667,0.333333333333333,"Adventure"
"159","user_03226",24,"Male","Canada","24",24,"19-25",3.592,NA,3.592,3.592,3,4,0.648,14,2024,2025,3.25,NA,3.25,3.25,4,4,221.775,63.55,50,2024,2025,0.25,0.25,0.25,0,"Animation"
"160","user_03262",51,"Male","USA","51",51,"50+",3.99866666666667,NA,3.99866666666667,3.99866666666667,3,4,0.749666666666667,7,2024,2025,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,85.9666666666667,43.6333333333333,33.3333333333333,2024,2024,0,0,0,1,"Family"
"161","user_03265",36,"Female","USA","36",36,"36-50",2.96,NA,2.96,2.96,4,3.25,0.49,9,2024,2025,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,29.3,17.6333333333333,0,2024,2025,1,0,0,0,"Adventure"
"162","user_03295",27,"Female","USA","27",27,"26-35",3.952,NA,3.952,3.952,4,4,0.738,9,2024,2025,2.66666666666667,NA,2.66666666666667,2.66666666666667,3,3,62.2333333333333,64.3333333333333,0,2024,2025,0.333333333333333,0,0,0,"Action"
"163","user_03310",45,"Male","USA","45",45,"36-50",4.048,NA,4.048,4.048,3,4.33333333333333,0.762,14,2024,2025,4,NA,4,4,4,1,33,43.4,0,2024,2024,0,0,0,1,"Family"
"164","user_03339",45,"Male","USA","45",45,"36-50",3.243,NA,3.243,3.243,4,3.5,0.56075,12,2024,2025,4,NA,4,4,4,3,36.6,34.2,0,2024,2025,0.75,0.25,0,0,"Animation"
"165","user_03342",32,"Female","Canada","32",32,"26-35",3.53466666666667,NA,3.53466666666667,3.53466666666667,3,4,0.633666666666667,3,2025,2025,3.75,NA,3.75,3.75,4,4,70.675,40.5,0,2025,2025,0.5,0.5,0,0,"War"
"166","user_03362",29,"Male","Canada","29",29,"26-35",3.14266666666667,NA,3.14266666666667,3.14266666666667,3,3,0.535666666666667,9,2024,2025,3,NA,3,3,3,2,13.8333333333333,76.6333333333333,0,2024,2024,0.333333333333333,0,0,0,"Documentary"
"167","user_03376",53,"Other/Not Specified","USA","53",53,"50+",3.096,NA,3.096,3.096,3,3.33333333333333,0.524,10,2024,2024,2.33333333333333,NA,2.33333333333333,2.33333333333333,3,3,40.3666666666667,41.6333333333333,33.3333333333333,2024,2025,0,0,0.666666666666667,0,"Crime"
"168","user_03381",44,"Male","Canada","44",44,"36-50",3.82533333333333,NA,3.82533333333333,3.82533333333333,3,3.66666666666667,0.706333333333333,7,2024,2024,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,47.5333333333333,31,0,2024,2025,0,0.333333333333333,0,0.333333333333333,"Romance"
"169","user_03389",50,"Other/Not Specified","USA","50",50,"36-50",3.794,NA,3.794,3.794,4,4.25,0.6985,9,2024,2025,4,NA,4,4,5,5,67.375,54.35,25,2024,2025,0.4,0.2,0.2,0.2,"Documentary"
"170","user_03425",43,"Other/Not Specified","USA","43",43,"36-50",3.15066666666667,NA,3.15066666666667,3.15066666666667,3,3,0.537666666666667,3,2024,2025,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,3,45.3333333333333,59.7,0,2024,2025,0,0.333333333333333,0,0.666666666666667,"Biography"
"171","user_03448",41,"Male","USA","41",41,"36-50",3.256,NA,3.256,3.256,3,3.66666666666667,0.564,7,2024,2025,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,63.45,59.4,0,2024,2025,0.333333333333333,0.333333333333333,0,0,"Fantasy"
"172","user_03467",56,"Male","USA","56",56,"50+",3.144,NA,3.144,3.144,4,3,0.536,15,2024,2025,5,NA,5,5,3,3,184.3,35.2333333333333,0,2024,2024,0.333333333333333,0,0.666666666666667,0,"Comedy"
"173","user_03552",32,"Female","Canada","32",32,"26-35",3.988,NA,3.988,3.988,3,4,0.747,7,2024,2025,2.4,NA,2.4,2.4,5,4,95.65,39.25,0,2024,2024,0,0.2,0.6,0,"Documentary"
"174","user_03570",17,"Female","Canada","17",17,"13-18",2.472,NA,2.472,2.472,4,2.75,0.368,18,2024,2025,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,2,15.9666666666667,56.5,0,2024,2025,0,0,0,0,"Crime"
"175","user_03572",41,"Male","Canada","41",41,"36-50",3.23866666666667,NA,3.23866666666667,3.23866666666667,3,3.33333333333333,0.559666666666667,3,2024,2024,2.6,NA,2.6,2.6,5,5,42.6,65.7,0,2024,2025,0.4,0,0.2,0,"Adventure"
"176","user_03575",43,"Male","USA","43",43,"36-50",3.255,NA,3.255,3.255,4,3.5,0.56375,14,2024,2024,4,NA,4,4,3,3,76,64.2333333333333,33.3333333333333,2025,2025,0,0.666666666666667,0.333333333333333,0,"Romance"
"177","user_03576",20,"Male","Canada","20",20,"19-25",3.63466666666667,NA,3.63466666666667,3.63466666666667,3,3.33333333333333,0.658666666666667,10,2024,2025,3,NA,3,3,3,2,54,67.9,0,2025,2025,0,0.333333333333333,0,0.666666666666667,"Adventure"
"178","user_03578",50,"Other/Not Specified","USA","50",50,"36-50",3.524,NA,3.524,3.524,3,4,0.631,9,2024,2025,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,32.2666666666667,55.4666666666667,0,2024,2025,0.333333333333333,0,0,0.666666666666667,"Action"
"179","user_03602",38,"Male","Canada","38",38,"36-50",3.98133333333333,NA,3.98133333333333,3.98133333333333,3,4.66666666666667,0.745333333333333,15,2025,2025,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,59.7333333333333,61.5,0,2025,2025,0.333333333333333,0.333333333333333,0,0,"Animation"
"180","user_03674",34,"Other/Not Specified","USA","34",34,"26-35",4.55733333333333,NA,4.55733333333333,4.55733333333333,3,4.33333333333333,0.889333333333333,10,2024,2024,2.66666666666667,NA,2.66666666666667,2.66666666666667,3,3,32.3,53.6,33.3333333333333,2024,2025,0.333333333333333,0,0.333333333333333,0.333333333333333,"Sci-Fi"
"181","user_03677",18,"Male","Canada","18",18,"13-18",3.31333333333333,NA,3.31333333333333,3.31333333333333,3,3.66666666666667,0.578333333333333,5,2024,2025,2.8,NA,2.8,2.8,5,5,93.575,69.86,20,2024,2025,0.2,0.4,0,0.2,"Fantasy"
"182","user_03711",37,"Female","USA","37",37,"36-50",3.612,NA,3.612,3.612,4,3.75,0.653,8,2024,2025,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,64.2,51.6666666666667,33.3333333333333,2025,2025,0.333333333333333,0,0,0,"Horror"
"183","user_03720",38,"Female","Canada","38",38,"36-50",4.00133333333333,NA,4.00133333333333,4.00133333333333,3,4,0.750333333333333,18,2024,2025,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,2,73.4,37.0333333333333,0,2024,2024,0,0,0.666666666666667,0.333333333333333,"History"
"184","user_03725",29,"Female","USA","29",29,"26-35",4.03333333333333,NA,4.03333333333333,4.03333333333333,3,4.66666666666667,0.758333333333333,2,2024,2025,4.25,NA,4.25,4.25,4,4,36.95,60.15,0,2024,2025,0,0.25,0,0,"Family"
"185","user_03733",39,"Female","USA","39",39,"36-50",2.70133333333333,NA,2.70133333333333,2.70133333333333,3,2.66666666666667,0.425333333333333,6,2024,2024,2.33333333333333,NA,2.33333333333333,2.33333333333333,3,2,66.9666666666667,58.0333333333333,0,2024,2024,1,0,0,0,"Sci-Fi"
"186","user_03741",43,"Female","USA","43",43,"36-50",3.744,NA,3.744,3.744,5,4,0.686,7,2024,2025,4.16666666666667,NA,4.16666666666667,4.16666666666667,6,5,66.6333333333333,50.1166666666667,0,2024,2025,0.333333333333333,0,0.5,0.166666666666667,"War"
"187","user_03764",6,"Female","Canada","6",6,"5-12",3.86,NA,3.86,3.86,3,4.33333333333333,0.715,7,2024,2025,3.4,NA,3.4,3.4,5,5,81.375,44.575,25,2024,2025,0.2,0.4,0.2,0,"Action"
"188","user_03776",21,"Male","USA","21",21,"19-25",3.131,NA,3.131,3.131,4,4,0.53275,12,2024,2025,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,54.2,63.5666666666667,33.3333333333333,2025,2025,0.333333333333333,0,0.333333333333333,0.333333333333333,"Adventure"
"189","user_03802",27,"Male","USA","27",27,"26-35",2.66,NA,2.66,2.66,3,3,0.415,4,2024,2025,3.83333333333333,NA,3.83333333333333,3.83333333333333,6,5,48.5,44.5166666666667,0,2024,2025,0,0.166666666666667,0.166666666666667,0.166666666666667,"Western"
"190","user_03828",32,"Female","USA","32",32,"26-35",3.372,NA,3.372,3.372,3,2.66666666666667,0.593,11,2024,2025,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,3,38.1,32.4,0,2024,2024,0,0.333333333333333,0.333333333333333,0,"History"
"191","user_03839",33,"Male","USA","33",33,"26-35",3.14533333333333,NA,3.14533333333333,3.14533333333333,3,3.66666666666667,0.536333333333333,7,2024,2025,4,NA,4,4,5,5,74.38,49.175,0,2024,2025,0.2,0.4,0.2,0,"Comedy"
"192","user_03869",37,"Other/Not Specified","USA","37",37,"36-50",3.17466666666667,NA,3.17466666666667,3.17466666666667,3,3.33333333333333,0.543666666666667,13,2024,2025,3.33333333333333,NA,3.33333333333333,3.33333333333333,6,6,155.16,54.7166666666667,16.6666666666667,2024,2025,0,0.333333333333333,0,0.333333333333333,"Animation"
"193","user_03874",38,"Male","USA","38",38,"36-50",3.6864,NA,3.6864,3.6864,5,3.6,0.6716,14,2024,2024,3.4,NA,3.4,3.4,5,5,62.9,54.14,20,2024,2025,0.2,0,0.2,0.4,"Adventure"
"194","user_03904",37,"Male","Canada","37",37,"36-50",3.372,NA,3.372,3.372,3,3.33333333333333,0.593,12,2024,2025,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,3,54.4333333333333,63.0333333333333,33.3333333333333,2024,2025,0,0.333333333333333,0,0,"Mystery"
"195","user_03932",34,"Female","Canada","34",34,"26-35",3.01866666666667,NA,3.01866666666667,3.01866666666667,3,3,0.504666666666667,15,2024,2025,3,NA,3,3,3,3,61.7,63.1,33.3333333333333,2024,2024,0,0.333333333333333,0.333333333333333,0,"Sci-Fi"
"196","user_03942",28,"Male","USA","28",28,"26-35",3.581,NA,3.581,3.581,4,4,0.64525,11,2024,2025,3,NA,3,3,3,3,60.7,64.5,0,2024,2024,0.333333333333333,0.333333333333333,0,0,"Documentary"
"197","user_03943",37,"Male","USA","37",37,"36-50",3.75733333333333,NA,3.75733333333333,3.75733333333333,3,3.66666666666667,0.689333333333333,10,2024,2024,3.66666666666667,NA,3.66666666666667,3.66666666666667,3,3,66.3666666666667,45.85,0,2024,2024,0,0.333333333333333,0,0.666666666666667,"Documentary"
"198","user_03959",40,"Female","USA","40",40,"36-50",4.27066666666667,NA,4.27066666666667,4.27066666666667,3,4,0.817666666666667,8,2024,2025,4,NA,4,4,3,3,112.4,31.4,0,2024,2025,0.333333333333333,0,0,0.666666666666667,"Documentary"
"199","user_04004",32,"Other/Not Specified","USA","32",32,"26-35",3.41466666666667,NA,3.41466666666667,3.41466666666667,3,3.33333333333333,0.603666666666667,15,2024,2025,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,3,41.4,51.1,0,2024,2025,0.333333333333333,0.666666666666667,0,0,"Adventure"
"200","user_04015",55,"Male","USA","55",55,"50+",3.16,NA,3.16,3.16,6,3.5,0.54,18,2024,2025,4.66666666666667,NA,4.66666666666667,4.66666666666667,3,3,69.0666666666667,48.2,0,2024,2025,0.333333333333333,0.333333333333333,0.333333333333333,0,"Crime"
"201","user_04043",54,"Male","USA","54",54,"50+",3.3728,NA,3.3728,3.3728,5,4.2,0.5932,6,2024,2025,3.33333333333333,NA,3.33333333333333,3.33333333333333,3,3,22.3333333333333,5.3,0,2024,2025,0.666666666666667,0.333333333333333,0,0,"Documentary"
"202","user_04064",8,"Other/Not Specified","USA","8",8,"5-12",3.79466666666667,NA,3.79466666666667,3.79466666666667,3,4,0.698666666666667,1,2024,2025,4.33333333333333,NA,4.33333333333333,4.33333333333333,3,3,64.8333333333333,48,0,2024,2025,0.333333333333333,0,0,0,"Biography"
