,user_id,age,gender,country,age_clean,age_numeric,age_group,emotional_intensity,emotional_sd,emotional_min,emotional_max,num_reviews,avg_rating_given,avg_sentiment,total_helpful_votes,first_review_year,last_review_year,satisfaction,satisfaction_sd,satisfaction_min,satisfaction_max,num_ratings,num_movies_watched,avg_watch_duration,avg_completion,pct_high_completion,first_watch_year,last_watch_year,mobile_ratio,desktop_ratio,tablet_ratio,tv_ratio,preferred_genre
337,user_02985,36,Male,USA,36,36,36-50,3.526666667,NA,3.526666667,3.526666667,3,4,0.631666667,6,2024,2025,3,NA,3,3,4,4,137.1,60.775,0,2025,2025,0,0.5,0,0.25,Comedy
338,user_03828,32,Female,USA,32,32,26-35,3.372,NA,3.372,3.372,3,2.666666667,0.593,11,2024,2025,4.333333333,NA,4.333333333,4.333333333,3,3,38.1,32.4,0,2024,2024,0,0.333333333,0.333333333,0,History
339,user_03839,33,Male,USA,33,33,26-35,3.145333333,NA,3.145333333,3.145333333,3,3.666666667,0.536333333,7,2024,2025,4,NA,4,4,5,5,74.38,49.175,0,2024,2025,0.2,0.4,0.2,0,Comedy
340,user_08954,22,Male,USA,22,22,19-25,3.253333333,NA,3.253333333,3.253333333,3,3.666666667,0.563333333,15,2024,2025,2.666666667,NA,2.666666667,2.666666667,3,3,60.13333333,40.23333333,0,2024,2025,0.333333333,0,0.333333333,0.333333333,Drama
341,user_02422,36,Female,USA,36,36,36-50,2.646666667,NA,2.646666667,2.646666667,3,2.333333333,0.411666667,11,2025,2025,3.25,NA,3.25,3.25,4,4,51.15,20.9,0,2024,2025,0.25,0.25,0.25,0.25,Drama
342,user_01077,33,Male,Canada,33,33,26-35,3.968,NA,3.968,3.968,3,4,0.742,9,2024,2025,3.25,NA,3.25,3.25,4,4,54.85,41.4,33.33333333,2024,2024,0.25,0.5,0,0,Action
343,user_01105,39,Male,Canada,39,39,36-50,4.2632,NA,4.2632,4.2632,5,3.6,0.8158,10,2024,2025,2.333333333,NA,2.333333333,2.333333333,3,3,36.3,26.03333333,0,2024,2025,0.333333333,0.333333333,0.333333333,0,Documentary
344,user_08270,10,Male,Canada,10,10,12-May,2.898666667,NA,2.898666667,2.898666667,3,3,0.474666667,7,2024,2025,2.75,NA,2.75,2.75,4,4,31.5,47.95,0,2024,2025,0.25,0.5,0,0,Adventure
345,user_02091,19,Female,USA,19,19,19-25,2.6,NA,2.6,2.6,3,2.333333333,0.4,12,2025,2025,2.333333333,NA,2.333333333,2.333333333,3,3,53.5,37.83333333,33.33333333,2024,2025,0,0.333333333,0.666666667,0,Horror
346,user_05935,46,Female,USA,46,46,36-50,4.23,NA,4.23,4.23,4,5,0.8075,0,2024,2024,4,NA,4,4,3,2,91.76666667,61.5,0,2024,2025,0,0.333333333,0.666666667,0,Action
347,user_07379,62,Male,USA,62,62,50+,3.9696,NA,3.9696,3.9696,5,3.6,0.7424,10,2024,2025,4,NA,4,4,4,4,77.33333333,35.925,0,2024,2025,0.25,0,0.75,0,Adventure
348,user_02328,25,Other/Not Specified,Canada,25,25,19-25,4.032,NA,4.032,4.032,3,4.333333333,0.758,9,2024,2025,3.666666667,NA,3.666666667,3.666666667,3,3,32.76666667,33.53333333,0,2024,2025,0.333333333,0.333333333,0,0,Thriller
349,user_08134,32,Other/Not Specified,USA,32,32,26-35,3.928,NA,3.928,3.928,3,4.333333333,0.732,7,2024,2025,3,NA,3,3,3,3,34.26666667,52.83333333,33.33333333,2024,2025,0,0,0.333333333,0,Action
350,user_04076,28,Other/Not Specified,USA,28,28,26-35,3.837333333,NA,3.837333333,3.837333333,3,4,0.709333333,17,2024,2025,3.142857143,NA,3.142857143,3.142857143,7,4,206.42,59.6,14.28571429,2024,2025,0.142857143,0.285714286,0.285714286,0.142857143,Sci-Fi
351,user_05088,39,Female,USA,39,39,36-50,3.857333333,NA,3.857333333,3.857333333,3,3.666666667,0.714333333,8,2025,2025,2.333333333,NA,2.333333333,2.333333333,3,3,34.7,55.8,0,2024,2025,0.333333333,0,0,0.333333333,Action
352,user_08768,44,Female,USA,44,44,36-50,3.943,NA,3.943,3.943,4,4,0.73575,19,2025,2025,4,NA,4,4,3,3,29.23333333,36.76666667,0,2024,2025,0,0.666666667,0.333333333,0,Music
353,user_05182,22,Male,Canada,22,22,19-25,4.16,NA,4.16,4.16,3,3.666666667,0.79,14,2024,2025,2.666666667,NA,2.666666667,2.666666667,3,3,75.5,96.1,100,2024,2025,0.333333333,0.333333333,0.333333333,0,Family
354,user_03295,27,Female,USA,27,27,26-35,3.952,NA,3.952,3.952,4,4,0.738,9,2024,2025,2.666666667,NA,2.666666667,2.666666667,3,3,62.23333333,64.33333333,0,2024,2025,0.333333333,0,0,0,Action
355,user_06421,58,Male,USA,58,58,50+,2.523,NA,2.523,2.523,4,2.5,0.38075,14,2024,2025,3.75,NA,3.75,3.75,4,4,82.1,43.7,0,2024,2025,0,0.25,0.25,0,History
356,user_03381,44,Male,Canada,44,44,36-50,3.825333333,NA,3.825333333,3.825333333,3,3.666666667,0.706333333,7,2024,2024,3.666666667,NA,3.666666667,3.666666667,3,3,47.53333333,31,0,2024,2025,0,0.333333333,0,0.333333333,Romance
357,user_08854,35,Female,USA,35,35,26-35,3.719,NA,3.719,3.719,4,4,0.67975,4,2024,2025,3,NA,3,3,4,4,59.8,72.73333333,0,2024,2025,0.25,0,0.5,0.25,Romance
358,user_01502,47,Other/Not Specified,USA,47,47,36-50,3.082666667,NA,3.082666667,3.082666667,3,3,0.520666667,9,2024,2025,2,NA,2,2,3,3,51.15,56.75,50,2024,2025,0.666666667,0.333333333,0,0,Fantasy
359,user_09688,22,Male,USA,22,22,19-25,4.449333333,NA,4.449333333,4.449333333,3,4.666666667,0.862333333,5,2024,2025,2.666666667,NA,2.666666667,2.666666667,3,3,26.35,54.85,0,2024,2025,0,0.333333333,0,0.333333333,Action
360,user_04004,32,Other/Not Specified,USA,32,32,26-35,3.414666667,NA,3.414666667,3.414666667,3,3.333333333,0.603666667,15,2024,2025,4.333333333,NA,4.333333333,4.333333333,3,3,41.4,51.1,0,2024,2025,0.333333333,0.666666667,0,0,Adventure
361,user_08377,19,Female,Canada,19,19,19-25,4.82,NA,4.82,4.82,3,5,0.955,8,2025,2025,4,NA,4,4,4,4,41.025,20.16666667,0,2024,2025,0,0,0.25,0.5,Mystery
362,user_08891,38,Female,USA,38,38,36-50,3.706,NA,3.706,3.706,4,3.5,0.6765,7,2024,2025,3.5,NA,3.5,3.5,4,4,67.075,31.425,0,2024,2025,0.25,0.25,0.5,0,Family
363,user_01872,45,Female,USA,45,45,36-50,2.899,NA,2.899,2.899,4,3,0.47475,7,2024,2025,3.25,NA,3.25,3.25,4,4,79.8,54.425,25,2024,2025,0.75,0.25,0,0,Action
364,user_09230,33,Female,USA,33,33,26-35,4.382666667,NA,4.382666667,4.382666667,3,4.333333333,0.845666667,7,2024,2025,3,NA,3,3,3,3,49.63333333,23.36666667,0,2024,2024,0,1,0,0,Adventure
365,user_07592,20,Other/Not Specified,USA,20,20,19-25,2.930666667,NA,2.930666667,2.930666667,3,3.333333333,0.482666667,7,2024,2024,3.75,NA,3.75,3.75,4,4,237.85,35.8,25,2024,2025,0.5,0,0.25,0.25,Adventure
366,user_06794,48,Other/Not Specified,USA,48,48,36-50,3.718,NA,3.718,3.718,4,3.75,0.6795,15,2024,2025,3.75,NA,3.75,3.75,4,4,141.875,62.7,50,2024,2025,0.25,0.25,0.25,0,Action
367,user_04676,68,Other/Not Specified,USA,68,68,50+,2.434666667,NA,2.434666667,2.434666667,3,2.333333333,0.358666667,10,2024,2025,3.666666667,NA,3.666666667,3.666666667,3,3,34.66666667,29.46666667,0,2024,2025,0.333333333,0,0.666666667,0,History
368,user_03265,36,Female,USA,36,36,36-50,2.96,NA,2.96,2.96,4,3.25,0.49,9,2024,2025,3.333333333,NA,3.333333333,3.333333333,3,3,29.3,17.63333333,0,2024,2025,1,0,0,0,Adventure
369,user_08975,31,Female,USA,31,31,26-35,3.521,NA,3.521,3.521,4,3.25,0.63025,13,2024,2025,4.25,NA,4.25,4.25,4,4,69.125,58.325,25,2024,2025,0.25,0.25,0.5,0,Comedy
370,user_05057,57,Female,USA,57,57,50+,3.24,NA,3.24,3.24,3,2.666666667,0.56,1,2024,2025,3.25,NA,3.25,3.25,4,4,65.275,56.175,0,2024,2025,0,0.25,0,0.5,Action
371,user_08018,41,Male,USA,41,41,36-50,4.012,NA,4.012,4.012,3,4.333333333,0.753,5,2024,2025,3.333333333,NA,3.333333333,3.333333333,3,3,49.7,64.03333333,0,2024,2025,0,0.333333333,0,0.333333333,Sci-Fi
372,user_04842,38,Male,USA,38,38,36-50,3.225333333,NA,3.225333333,3.225333333,3,3,0.556333333,13,2024,2025,2.6,NA,2.6,2.6,5,5,41.475,58.18,20,2024,2025,0.2,0.2,0,0.2,Music
373,user_04693,53,Female,USA,53,53,50+,3.583,NA,3.583,3.583,4,3.75,0.64575,4,2024,2025,3.25,NA,3.25,3.25,4,4,55.725,54.13333333,0,2024,2025,0,0,0.25,0.75,Action
374,user_09430,30,Female,Canada,30,30,26-35,3.961333333,NA,3.961333333,3.961333333,3,3.666666667,0.740333333,0,2024,2025,3.333333333,NA,3.333333333,3.333333333,3,3,31.6,19.15,0,2024,2025,0.333333333,0,0.333333333,0,Romance
375,user_08803,39,Female,USA,39,39,36-50,2.434666667,NA,2.434666667,2.434666667,3,2.666666667,0.358666667,17,2024,2025,3.5,NA,3.5,3.5,4,4,50.525,37.125,0,2024,2025,0.5,0.25,0,0.25,Horror
376,user_03448,41,Male,USA,41,41,36-50,3.256,NA,3.256,3.256,3,3.666666667,0.564,7,2024,2025,3.666666667,NA,3.666666667,3.666666667,3,3,63.45,59.4,0,2024,2025,0.333333333,0.333333333,0,0,Fantasy
377,user_00399,34,Other/Not Specified,USA,34,34,26-35,4.064,NA,4.064,4.064,3,4.666666667,0.766,9,2024,2024,4,NA,4,4,5,5,33.5,58.94,20,2024,2025,0.4,0.2,0.2,0.2,Animation
378,user_04554,14,Male,Canada,14,14,13-18,3.388,NA,3.388,3.388,3,3,0.597,10,2024,2025,3.6,NA,3.6,3.6,5,4,110.26,43.93333333,0,2024,2025,0,0,0.6,0.4,Family
379,user_09590,31,Other/Not Specified,USA,31,31,26-35,3.3616,NA,3.3616,3.3616,5,3.2,0.5904,10,2024,2025,3,NA,3,3,3,3,53.06666667,31.86666667,0,2024,2025,0.333333333,0.333333333,0,0,Adventure
380,user_06088,25,Female,Canada,25,25,19-25,3.713333333,NA,3.713333333,3.713333333,3,4,0.678333333,10,2024,2025,4,NA,4,4,3,3,93.66666667,35.6,0,2024,2025,0,0.333333333,0.333333333,0,Horror
381,user_01515,56,Male,Canada,56,56,50+,3.011,NA,3.011,3.011,4,3.5,0.50275,13,2024,2025,3,NA,3,3,3,2,51.3,84.93333333,33.33333333,2024,2024,0.333333333,0,0,0,Action
382,user_09944,26,Female,USA,26,26,26-35,3.650666667,NA,3.650666667,3.650666667,3,3.333333333,0.662666667,2,2025,2025,3.5,NA,3.5,3.5,4,4,72.5,44.43333333,0,2024,2025,0.25,0.25,0,0,Sport
383,user_09888,51,Male,USA,51,51,50+,3.7984,NA,3.7984,3.7984,5,4.2,0.6996,17,2024,2024,2,NA,2,2,3,3,86.6,61.53333333,0,2024,2025,0,0.333333333,0.333333333,0.333333333,Sci-Fi
384,user_03339,45,Male,USA,45,45,36-50,3.243,NA,3.243,3.243,4,3.5,0.56075,12,2024,2025,4,NA,4,4,4,3,36.6,34.2,0,2024,2025,0.75,0.25,0,0,Animation
385,user_04992,16,Other/Not Specified,USA,16,16,13-18,4.296,NA,4.296,4.296,3,4.333333333,0.824,12,2024,2025,3.25,NA,3.25,3.25,4,4,86.525,43.575,0,2024,2025,0,0.25,0,0.75,Drama
386,user_08270,10,Male,Canada,10,10,12-May,2.898666667,NA,2.898666667,2.898666667,3,3,0.474666667,7,2024,2025,2.75,NA,2.75,2.75,4,4,31.5,47.95,0,2024,2025,0.25,0.5,0,0,Adventure
387,user_09688,22,Male,USA,22,22,19-25,4.449333333,NA,4.449333333,4.449333333,3,4.666666667,0.862333333,5,2024,2025,2.666666667,NA,2.666666667,2.666666667,3,3,26.35,54.85,0,2024,2025,0,0.333333333,0,0.333333333,Action
388,user_04350,49,Male,Canada,49,49,36-50,2.904,NA,2.904,2.904,3,2.666666667,0.476,9,2024,2025,3,NA,3,3,4,4,36.325,61,25,2024,2025,0.25,0,0,0.5,Animation
389,user_07121,31,Female,USA,31,31,26-35,2.273333333,NA,2.273333333,2.273333333,3,2.333333333,0.318333333,5,2024,2025,3.666666667,NA,3.666666667,3.666666667,3,2,41.33333333,78.13333333,33.33333333,2025,2025,0,0.666666667,0,0.333333333,Drama
390,user_07121,31,Female,USA,31,31,26-35,2.273333333,NA,2.273333333,2.273333333,3,2.333333333,0.318333333,5,2024,2025,3.666666667,NA,3.666666667,3.666666667,3,2,41.33333333,78.13333333,33.33333333,2025,2025,0,0.666666667,0,0.333333333,Drama
391,user_00764,29,Male,USA,29,29,26-35,3.710666667,NA,3.710666667,3.710666667,3,4,0.677666667,9,2024,2025,4,NA,4,4,3,3,27.4,25.83333333,0,2024,2025,0,0,0.666666667,0.333333333,Horror
392,user_02573,45,Male,USA,45,45,36-50,3.958666667,NA,3.958666667,3.958666667,3,4,0.739666667,6,2025,2025,3.666666667,NA,3.666666667,3.666666667,3,3,26.8,41.36666667,0,2025,2025,0,0,0.333333333,0,Biography
393,user_09046,41,Male,Canada,41,41,36-50,3.826666667,NA,3.826666667,3.826666667,3,3.666666667,0.706666667,10,2024,2024,3,NA,3,3,3,3,45,59.26666667,33.33333333,2024,2025,0.333333333,0,0.333333333,0.333333333,Adventure
394,user_04905,53,Other/Not Specified,Canada,53,53,50+,3.614666667,NA,3.614666667,3.614666667,3,4,0.653666667,6,2024,2025,3.25,NA,3.25,3.25,4,4,49.3,50.6,0,2024,2025,0.25,0.25,0.25,0.25,Animation
395,user_06666,31,Female,Canada,31,31,26-35,4.086666667,NA,4.086666667,4.086666667,3,4.333333333,0.771666667,8,2024,2025,3.666666667,NA,3.666666667,3.666666667,3,3,25.76666667,51.66666667,0,2024,2025,0.333333333,0,0.333333333,0,Family
396,user_07804,36,Female,USA,36,36,36-50,3.357,NA,3.357,3.357,4,3.25,0.58925,18,2024,2024,3,NA,3,3,5,5,60.925,43.72,0,2024,2025,0,0.4,0,0.4,Adventure
397,user_00764,29,Male,USA,29,29,26-35,3.710666667,NA,3.710666667,3.710666667,3,4,0.677666667,9,2024,2025,4,NA,4,4,3,3,27.4,25.83333333,0,2024,2025,0,0,0.666666667,0.333333333,Horror
398,user_05398,41,Female,USA,41,41,36-50,3.973333333,NA,3.973333333,3.973333333,3,4.666666667,0.743333333,9,2024,2025,2.333333333,NA,2.333333333,2.333333333,3,3,183.7333333,64.26666667,0,2024,2025,0,0.333333333,0,0.333333333,Horror
399,user_04043,54,Male,USA,54,54,50+,3.3728,NA,3.3728,3.3728,5,4.2,0.5932,6,2024,2025,3.333333333,NA,3.333333333,3.333333333,3,3,22.33333333,5.3,0,2024,2025,0.666666667,0.333333333,0,0,Documentary
400,user_00993,24,Male,USA,24,24,19-25,3.085333333,NA,3.085333333,3.085333333,3,3.333333333,0.521333333,4,2024,2025,3,NA,3,3,4,4,60.375,78,25,2024,2025,0,0,0.5,0.25,Animation
401,user_04702,35,Other/Not Specified,USA,35,35,26-35,3.766666667,NA,3.766666667,3.766666667,3,4,0.691666667,10,2024,2025,3.5,NA,3.5,3.5,8,7,31.65714286,65.92857143,14.28571429,2024,2025,0.25,0.125,0,0.125,Documentary
402,user_01223,26,Male,USA,26,26,26-35,3.153333333,NA,3.153333333,3.153333333,3,3.666666667,0.538333333,10,2024,2025,3.2,NA,3.2,3.2,5,5,71.34,30.575,0,2024,2025,0.6,0,0,0.4,Animation
403,user_09130,32,Female,Canada,32,32,26-35,3.789333333,NA,3.789333333,3.789333333,3,3.333333333,0.697333333,11,2025,2025,3,NA,3,3,3,3,40.6,24.1,0,2024,2025,0,0.666666667,0,0,Adventure
404,user_00355,35,Female,USA,35,35,26-35,4.04,NA,4.04,4.04,3,5,0.76,6,2025,2025,2.75,NA,2.75,2.75,4,4,76.675,32.85,0,2024,2025,0.25,0,0,0.75,Crime
405,user_04103,48,Other/Not Specified,USA,48,48,36-50,2.878666667,NA,2.878666667,2.878666667,3,2.666666667,0.469666667,2,2024,2024,2.666666667,NA,2.666666667,2.666666667,3,3,102.7333333,29.96666667,0,2025,2025,0,0,0.666666667,0,Mystery
406,user_02497,33,Female,USA,33,33,26-35,2.689,NA,2.689,2.689,4,2.75,0.42225,14,2024,2025,3,NA,3,3,4,4,46,31.75,0,2024,2024,0,0.25,0.75,0,Action
407,user_00840,33,Male,USA,33,33,26-35,4.144,NA,4.144,4.144,3,4.333333333,0.786,10,2024,2025,4,NA,4,4,3,2,88.46666667,88.3,66.66666667,2025,2025,0,0.333333333,0,0,Comedy
408,user_06614,55,Female,USA,55,55,50+,3.239,NA,3.239,3.239,4,3.25,0.55975,17,2024,2025,2.6,NA,2.6,2.6,5,5,35.64,60.15,25,2024,2024,0.2,0,0.4,0,Romance
409,user_05766,30,Other/Not Specified,Canada,30,30,26-35,2.024,NA,2.024,2.024,3,2.333333333,0.256,8,2024,2025,2.5,NA,2.5,2.5,6,6,70.38,59.24,0,2024,2025,0.333333333,0.333333333,0,0,Adventure
410,user_01690,40,Male,USA,40,40,36-50,4.042666667,NA,4.042666667,4.042666667,3,3.666666667,0.760666667,5,2024,2024,3.25,NA,3.25,3.25,4,4,49.225,69.1,25,2024,2025,0.5,0,0.25,0,Music
411,user_02795,37,Female,USA,37,37,36-50,3.532,NA,3.532,3.532,3,3.666666667,0.633,6,2025,2025,3.333333333,NA,3.333333333,3.333333333,3,3,261.1333333,49,0,2025,2025,0,0.333333333,0,0.666666667,Family
412,user_02569,27,Other/Not Specified,Canada,27,27,26-35,3.912,NA,3.912,3.912,3,4,0.728,10,2024,2025,2.5,NA,2.5,2.5,4,4,53.2,63.075,0,2024,2025,0.25,0,0.25,0.25,War
413,user_08381,51,Female,USA,51,51,50+,4.021333333,NA,4.021333333,4.021333333,3,3.666666667,0.755333333,3,2024,2024,3.666666667,NA,3.666666667,3.666666667,3,3,32.33333333,69.7,0,2024,2024,0.333333333,0.333333333,0,0.333333333,History
414,user_00188,42,Female,USA,42,42,36-50,3.789333333,NA,3.789333333,3.789333333,6,4,0.697333333,11,2024,2025,1.666666667,NA,1.666666667,1.666666667,3,3,62.83333333,53.16666667,0,2024,2025,0,0.333333333,0.333333333,0,Mystery
415,user_05553,30,Female,Canada,30,30,26-35,4.028,NA,4.028,4.028,4,4,0.757,15,2024,2025,4,NA,4,4,4,3,54.45,94.5,100,2024,2025,0,0,0.5,0.25,Horror
416,user_03376,53,Other/Not Specified,USA,53,53,50+,3.096,NA,3.096,3.096,3,3.333333333,0.524,10,2024,2024,2.333333333,NA,2.333333333,2.333333333,3,3,40.36666667,41.63333333,33.33333333,2024,2025,0,0,0.666666667,0,Crime
417,user_09758,28,Male,USA,28,28,26-35,4.189,NA,4.189,4.189,4,4.5,0.79725,14,2024,2025,3,NA,3,3,3,3,26.66666667,14.93333333,0,2024,2025,0.333333333,0,0,0.666666667,Biography
418,user_05244,21,Male,USA,21,21,19-25,3.778666667,NA,3.778666667,3.778666667,3,4,0.694666667,7,2025,2025,3,NA,3,3,3,3,60.63333333,39.33333333,0,2024,2025,0.666666667,0,0,0,Biography
419,user_01288,41,Male,Canada,41,41,36-50,3.381333333,NA,3.381333333,3.381333333,3,3.333333333,0.595333333,8,2024,2025,2,NA,2,2,3,3,40.56666667,42.53333333,0,2024,2025,0,0.333333333,0.333333333,0.333333333,Comedy
420,user_01561,53,Female,USA,53,53,50+,3.445333333,NA,3.445333333,3.445333333,3,3.666666667,0.611333333,7,2025,2025,3.2,NA,3.2,3.2,5,4,71.125,34.16,0,2024,2025,0.4,0.6,0,0,Crime
421,user_08700,23,Male,USA,23,23,19-25,3.989,NA,3.989,3.989,4,4.5,0.74725,9,2024,2025,4,NA,4,4,3,3,86.75,45.1,0,2024,2024,0,0.333333333,0,0.666666667,Biography
422,user_08700,23,Male,USA,23,23,19-25,3.989,NA,3.989,3.989,4,4.5,0.74725,9,2024,2025,4,NA,4,4,3,3,86.75,45.1,0,2024,2024,0,0.333333333,0,0.666666667,Biography
423,user_05528,39,Male,Canada,39,39,36-50,4.125333333,NA,4.125333333,4.125333333,3,4.666666667,0.781333333,8,2025,2025,3.75,NA,3.75,3.75,4,4,102.575,53.475,25,2024,2025,0,0.5,0,0.25,Adventure
424,user_08120,38,Female,USA,38,38,36-50,3.52,NA,3.52,3.52,5,4.2,0.63,9,2024,2025,3,NA,3,3,3,3,53.8,43.45,0,2024,2024,0,0,0.333333333,0,Adventure
425,user_02744,27,Male,USA,27,27,26-35,2.894666667,NA,2.894666667,2.894666667,3,2.666666667,0.473666667,6,2024,2025,3,NA,3,3,5,5,69.32,55.98,40,2024,2025,0,0.4,0.4,0,Adventure
426,user_00846,29,Male,USA,29,29,26-35,3.817333333,NA,3.817333333,3.817333333,3,4.666666667,0.704333333,11,2024,2025,3.25,NA,3.25,3.25,4,4,73.5,18.8,0,2024,2025,0.25,0.25,0.25,0,Sci-Fi
427,user_01178,29,Male,USA,29,29,26-35,3.024,NA,3.024,3.024,4,3,0.506,9,2024,2025,3.75,NA,3.75,3.75,4,4,35.1,50.45,0,2024,2025,0.25,0.5,0,0.25,Thriller
428,user_04842,38,Male,USA,38,38,36-50,3.225333333,NA,3.225333333,3.225333333,3,3,0.556333333,13,2024,2025,2.6,NA,2.6,2.6,5,5,41.475,58.18,20,2024,2025,0.2,0.2,0,0.2,Music
429,user_02573,45,Male,USA,45,45,36-50,3.958666667,NA,3.958666667,3.958666667,3,4,0.739666667,6,2025,2025,3.666666667,NA,3.666666667,3.666666667,3,3,26.8,41.36666667,0,2025,2025,0,0,0.333333333,0,Biography
430,user_04662,11,Female,USA,11,11,12-May,3.465333333,NA,3.465333333,3.465333333,3,3.333333333,0.616333333,7,2024,2025,4,NA,4,4,3,3,28.4,87.9,0,2024,2025,0.666666667,0.333333333,0,0,Drama
431,user_04681,31,Female,USA,31,31,26-35,3.993333333,NA,3.993333333,3.993333333,3,5,0.748333333,2,2024,2025,4.5,NA,4.5,4.5,4,4,56.96666667,53.3,0,2024,2025,0.25,0,0.25,0.25,Fantasy
432,user_09888,51,Male,USA,51,51,50+,3.7984,NA,3.7984,3.7984,5,4.2,0.6996,17,2024,2024,2,NA,2,2,3,3,86.6,61.53333333,0,2024,2025,0,0.333333333,0.333333333,0.333333333,Sci-Fi
433,user_02476,39,Female,Canada,39,39,36-50,3.441333333,NA,3.441333333,3.441333333,3,3.666666667,0.610333333,8,2024,2025,3,NA,3,3,3,3,44.23333333,52.4,0,2024,2025,0.333333333,0.666666667,0,0,Animation
434,user_06597,39,Male,Canada,39,39,36-50,3.2992,NA,3.2992,3.2992,5,3.4,0.5748,23,2024,2025,2.666666667,NA,2.666666667,2.666666667,3,3,54.23333333,55.23333333,0,2024,2025,0,0,0,0.666666667,Crime
435,user_09791,35,Other/Not Specified,USA,35,35,26-35,3.535,NA,3.535,3.535,4,4.25,0.63375,7,2024,2025,3.6,NA,3.6,3.6,5,5,40.16,24.4,0,2024,2025,0.2,0,0,0.4,Action
436,user_09590,31,Other/Not Specified,USA,31,31,26-35,3.3616,NA,3.3616,3.3616,5,3.2,0.5904,10,2024,2025,3,NA,3,3,3,3,53.06666667,31.86666667,0,2024,2025,0.333333333,0.333333333,0,0,Adventure
437,user_05914,15,Male,USA,15,15,13-18,3.988,NA,3.988,3.988,3,3.666666667,0.747,5,2024,2024,3,NA,3,3,3,3,34,46.13333333,33.33333333,2024,2025,0.333333333,0,0.333333333,0.333333333,Adventure
438,user_03389,50,Other/Not Specified,USA,50,50,36-50,3.794,NA,3.794,3.794,4,4.25,0.6985,9,2024,2025,4,NA,4,4,5,5,67.375,54.35,25,2024,2025,0.4,0.2,0.2,0.2,Documentary
439,user_08961,40,Female,USA,40,40,36-50,2.56,NA,2.56,2.56,3,3,0.39,10,2024,2025,3.666666667,NA,3.666666667,3.666666667,3,3,72.2,63.15,0,2024,2025,0.333333333,0,0.333333333,0.333333333,Comedy
440,user_06787,39,Male,USA,39,39,36-50,3.436,NA,3.436,3.436,5,3.6,0.609,10,2024,2025,3.333333333,NA,3.333333333,3.333333333,3,3,82.93333333,34.83333333,0,2024,2025,0,0,0,0.333333333,Documentary
441,user_01254,26,Male,Canada,26,26,26-35,3.525,NA,3.525,3.525,4,4,0.63125,10,2025,2025,4,NA,4,4,3,2,65.6,54.06666667,0,2024,2025,0,0.666666667,0,0,Adventure
442,user_06412,10,Female,USA,10,10,12-May,2.473333333,NA,2.473333333,2.473333333,3,2.666666667,0.368333333,9,2025,2025,3.5,NA,3.5,3.5,4,4,46.4,51.36666667,0,2024,2025,0.25,0.25,0,0,Action
443,user_09828,30,Other/Not Specified,Canada,30,30,26-35,3.745333333,NA,3.745333333,3.745333333,3,4,0.686333333,3,2024,2025,4,NA,4,4,3,3,64.63333333,85.15,50,2025,2025,0,0.333333333,0.333333333,0.333333333,Adventure
444,user_01448,51,Other/Not Specified,Canada,51,51,50+,3.212,NA,3.212,3.212,3,3.333333333,0.553,8,2024,2025,4.666666667,NA,4.666666667,4.666666667,3,3,51.26666667,15.95,0,2024,2025,0,0.666666667,0.333333333,0,Mystery
445,user_00044,42,Male,Canada,42,42,36-50,3.572,NA,3.572,3.572,3,3.333333333,0.643,9,2024,2025,4.666666667,NA,4.666666667,4.666666667,3,3,143.2,40.95,0,2024,2025,0.333333333,0,0,0.333333333,Adventure
446,user_02055,33,Female,USA,33,33,26-35,2.342666667,NA,2.342666667,2.342666667,3,2.333333333,0.335666667,10,2024,2025,3.333333333,NA,3.333333333,3.333333333,3,3,36.16666667,51.33333333,33.33333333,2024,2025,0,0.333333333,0,0.666666667,Action
447,user_02171,33,Male,USA,33,33,26-35,3.101333333,NA,3.101333333,3.101333333,3,3,0.525333333,13,2024,2025,2.5,NA,2.5,2.5,6,6,37.475,60.93333333,16.66666667,2024,2025,0,0.5,0.166666667,0.166666667,Action
448,user_07395,31,Other/Not Specified,Canada,31,31,26-35,2.907,NA,2.907,2.907,4,3,0.47675,9,2024,2025,2,NA,2,2,3,3,54.03333333,49.65,50,2024,2025,0,0.333333333,0.333333333,0,Adventure
449,user_01292,20,Female,USA,20,20,19-25,4.128,NA,4.128,4.128,3,4,0.782,12,2024,2025,3.666666667,NA,3.666666667,3.666666667,3,2,66.3,72.66666667,66.66666667,2025,2025,0,0.333333333,0,0.666666667,Western
450,user_09040,33,Male,USA,33,33,26-35,2.872,NA,2.872,2.872,3,2.666666667,0.468,8,2024,2025,3.333333333,NA,3.333333333,3.333333333,3,3,25.46666667,50.33333333,0,2024,2025,0,0,0.333333333,0.333333333,Comedy
451,user_04842,38,Male,USA,38,38,36-50,3.225333333,NA,3.225333333,3.225333333,3,3,0.556333333,13,2024,2025,2.6,NA,2.6,2.6,5,5,41.475,58.18,20,2024,2025,0.2,0.2,0,0.2,Music
452,user_06669,8,Other/Not Specified,Canada,8,8,12-May,4.14,NA,4.14,4.14,4,4.5,0.785,8,2024,2024,3,NA,3,3,4,3,57.975,55.675,25,2024,2025,0,0.5,0.25,0,Romance
453,user_01058,24,Other/Not Specified,Canada,24,24,19-25,3.772,NA,3.772,3.772,3,3.666666667,0.693,8,2024,2024,3.6,NA,3.6,3.6,5,5,66.96,33,0,2024,2025,0.2,0.2,0.2,0,Action
